time,CPU_usage,MEM_usage,Net_rx,Net_tx
0.0,1.3038480194017785,379.133952,77.092,70.066
0.5,1.0754602649006624,379.133952,77.092,70.066
1.0,1.2608349514563109,379.133952,77.178,70.21
1.5,0.6738879736408567,379.133952,77.178,70.21
2.0,0.9250506024096385,379.133952,77.178,70.21
2.5,1.8683076923076922,379.133952,77.264,70.354
3.0,8.60160987654321,379.142144,77.264,70.354
3.5,1.0547872860635696,379.142144,77.264,70.354
4.0,1.8707100977198698,379.404288,77.35,70.498
4.5,1.016407894736842,379.14624,77.35,70.498
5.0,3.443240131578947,379.277312,77.35,70.498
5.5,1.134371593724195,379.150336,77.436,70.642
6.0,0.9715551894563428,379.281408,77.436,70.642
6.5,1.0838048780487806,379.16672,77.436,70.642
7.0,0.9550270270270269,379.16672,77.522,70.786
7.5,1.973889156626506,379.170816,77.522,70.786
8.0,1.0643275434243176,379.174912,77.522,70.786
8.5,1.446359805510535,379.305984,77.608,70.93
9.0,1.0035831265508683,381.427712,77.608,70.93
9.5,0.8991492168178071,381.427712,77.608,70.93
10.0,1.5834679802955667,381.427712,77.694,71.074
10.5,0.976766447368421,381.427712,77.694,71.074
11.0,1.21437427864798,381.427712,77.694,71.074
11.5,1.788759244042728,381.558784,77.78,71.218
12.0,0.8142898785425101,381.44,77.78,71.218
12.5,7.82145603944125,381.448192,77.78,71.218
13.0,6.545002457002457,381.464576,77.866,71.362
13.5,1.3696565324568613,381.464576,77.866,71.362
14.0,1.0530480769230768,381.464576,77.866,71.362
14.5,1.2014733441033925,381.464576,77.952,71.506
15.0,1.411363412633306,381.468672,77.952,71.506
15.5,0.7586623481781376,381.468672,77.952,71.506
16.0,1.5759245901639343,381.489152,78.038,71.65
16.5,1.101958064516129,381.489152,78.038,71.65
17.0,1.510931574608409,381.489152,78.038,71.65
17.5,1.100977850697293,381.493248,78.124,71.794
18.0,0.961828665568369,381.493248,78.124,71.794
18.5,1.5256606260296541,381.62432,78.124,71.794
19.0,0.46705573770491804,381.493248,78.21,71.938
19.5,1.3235000000000001,381.493248,78.21,71.938
20.0,1.0361029766693484,381.493248,78.21,71.938
20.5,0.9003843074459569,381.493248,78.296,72.082
21.0,1.412412672623883,381.493248,78.296,72.082
21.5,1.174266560255387,381.493248,78.296,72.082
22.0,1.1888564631245044,381.566976,78.382,72.226
22.5,0.9159051512673754,381.566976,78.382,72.226
23.0,0.8977217675941079,381.566976,78.382,72.226
23.5,1.2939293344289235,381.566976,78.468,72.37
24.0,1.1111582435791219,381.566976,78.468,72.37
24.5,1.4250265486725664,381.566976,78.554,72.514
25.0,0.9379392945036915,381.566976,78.554,72.514
25.5,0.9997745098039216,381.566976,78.554,72.514
26.0,1.5201466135458168,381.571072,78.64,72.658
26.5,0.9537978635990139,381.571072,78.64,72.658
27.0,1.4795242001640692,381.571072,78.64,72.658
27.5,1.1761177432542929,381.571072,78.726,72.802
28.0,1.4817161825726142,381.571072,78.726,72.802
28.5,1.0114452554744526,381.571072,78.726,72.802
29.0,1.0304326530612244,381.571072,78.812,72.946
29.5,1.735484184914842,381.571072,78.812,72.946
30.0,1.2186203554119548,381.571072,78.812,72.946
30.5,1.2776970684039088,381.571072,78.898,73.09
31.0,0.9655369294605808,381.571072,78.898,73.09
31.5,0.9599024390243903,381.571072,78.898,73.09
32.0,1.6423152709359607,381.571072,78.984,73.234
32.5,0.8054643734643734,381.571072,78.984,73.234
33.0,1.2527669902912622,381.571072,78.984,73.234
33.5,1.2913296266878476,381.702144,79.07,73.378
34.0,1.0639380097879283,381.571072,79.07,73.378
34.5,1.1908576104746318,381.571072,79.07,73.378
35.0,0.7222796052631579,381.571072,79.156,73.522
35.5,2.037119221411192,381.702144,79.156,73.522
36.0,1.116463054187192,381.575168,79.156,73.522
36.5,1.359363855421687,381.575168,79.242,73.666
37.0,1.058287104622871,381.575168,79.242,73.666
37.5,0.751631881676253,381.575168,79.242,73.666
38.0,1.5459313725490196,381.575168,79.328,73.81
38.5,1.1178408531583266,381.575168,79.328,73.81
39.0,1.4381666666666668,381.575168,79.328,73.81
39.5,1.0860244897959184,381.575168,79.414,73.954
40.0,0.7290573248407644,381.575168,79.414,73.954
40.5,1.8013711507293353,381.70624,79.414,73.954
41.0,1.0662139983909895,381.575168,79.5,74.098
41.5,1.4054806451612905,381.575168,79.5,74.098
42.0,1.1001890547263682,381.575168,79.5,74.098
42.5,0.9077635467980296,381.575168,79.586,74.242
43.0,0.7438610421836228,381.575168,79.586,74.242
43.5,0.8642481389578164,381.575168,79.586,74.242
44.0,45.54903655564581,408.354816,82.346,78.72
44.5,1.5954053614947197,400.748544,82.346,78.72
45.0,1.2362992759452935,400.748544,82.472,78.846
45.5,0.9914304312449145,400.748544,82.558,78.99
46.0,0.6907450331125828,400.748544,82.558,78.99
46.5,13.94664807219032,409.739264,83.267,79.881
47.0,1.3544765045342126,404.307968,84.054,80.433
47.5,2.5408117359413205,404.328448,84.725,80.775
48.0,1.5077965545529122,404.52096,85.427,81.051
48.5,1.5170506024096386,404.529152,86.137,81.471
49.0,1.9314523227383864,404.574208,86.782,81.747
49.5,2.182784440842788,404.475904,87.836,82.161
50.0,2.445555012224939,404.508672,88.492,82.443
50.5,2.017425249169435,404.533248,89.212,82.857
51.0,2.72680198019802,404.549632,89.862,83.133
51.5,3.85920987654321,404.819968,90.565,83.553
52.0,4.116879736408567,404.738048,91.198,83.829
52.5,2.7629013157894735,404.652032,92.249,84.831
53.0,3.189811881188119,404.791296,93.054,85.389
53.5,1.7882072368421054,404.713472,93.689,85.665
54.0,3.3234675431388663,404.770816,94.416,85.941
54.5,2.7182328654004957,405.200896,95.127,86.361
55.0,2.1966868356500413,405.21728,95.736,86.637
55.5,3.5779900990099014,405.200896,96.483,87.057
56.0,3.007676834295136,405.344256,97.092,87.333
56.5,2.039980311730927,405.23776,97.76,87.609
57.0,1.040330900243309,405.254144,98.568,88.029
57.5,2.626455737704918,405.27872,99.248,88.305
58.0,3.6968907014681887,405.282816,99.912,88.581
58.5,2.171158415841584,405.430272,100.643,89.001
59.0,3.8281865793780683,405.34016,101.353,89.277
59.5,1.2659009900990097,405.344256,102.037,89.553
60.0,2.2331835084882785,405.344256,102.729,89.973
60.5,1.8814888337468982,405.356544,103.708,90.54
61.0,1.947855024711697,405.491712,104.325,90.816
61.5,2.220145395799677,405.499904,105.139,91.32
62.0,2.347462932454695,405.557248,105.826,91.596
62.5,2.7697592137592135,405.46304,106.459,91.872
63.0,2.154878048780488,405.467136,107.172,92.292
63.5,2.1128528925619836,405.471232,107.857,92.568
64.0,1.422896779521057,405.475328,108.465,92.844
64.5,1.444870994248151,405.602304,109.238,93.264
65.0,2.5229409836065573,405.622784,109.877,93.54
65.5,2.5821897810218974,405.643264,110.599,93.816
66.0,2.4768837209302323,405.52448,111.3,94.236
66.5,2.224622222222222,405.778432,111.979,94.512
67.0,1.9711334431630974,405.663744,112.636,94.788
67.5,2.676049504950495,405.823488,113.36,95.208
68.0,2.416013212221305,405.696512,114.017,95.484
68.5,2.365232012934519,405.721088,114.654,95.76
69.0,1.6495853455453786,405.590016,115.383,96.18
69.5,2.0597491856677523,405.614592,116.036,96.456
70.0,2.8991582435791217,405.643264,116.683,96.732
70.5,1.2365454545454546,405.655552,117.427,97.152
71.0,4.509016949152542,405.72928,118.101,97.428
71.5,1.6147722772277229,405.741568,118.787,97.704
72.0,2.9298993506493507,405.762048,119.544,98.124
72.5,7.493352019785656,405.99552,120.165,98.4
73.0,1.5295156507413505,405.901312,120.839,98.676
73.5,2.683076923076923,405.917696,121.547,99.096
74.0,2.1217850697292864,405.921792,122.265,99.372
74.5,2.2914365733113673,405.93408,122.878,99.648
75.0,1.4231228359439405,405.93408,123.707,100.068
75.5,1.5669607843137254,405.942272,124.412,100.344
76.0,2.6183043124491454,405.95456,125.126,100.62
76.5,0.9580131147540984,405.95456,125.212,100.764
77.0,1.7202113955408753,405.95456,125.212,100.764
77.5,0.9039511002444987,405.95456,125.212,100.764
78.0,1.042843137254902,405.95456,125.298,100.908
78.5,1.5331156685808038,405.95456,125.298,100.908
79.0,0.9512360655737706,405.95456,125.298,100.908
79.5,2.037132317562149,406.081536,125.384,101.052
80.0,1.1654368290668868,406.081536,125.384,101.052
80.5,1.506525974025974,406.081536,125.47,101.196
81.0,1.3705227272727272,406.081536,125.47,101.196
81.5,0.9315270935960591,405.958656,125.789,101.334
82.0,1.7154786885245903,405.958656,125.875,101.478
82.5,1.181710547833197,405.958656,125.875,101.478
83.0,1.7387813267813268,405.958656,125.875,101.478
83.5,1.137469586374696,405.958656,125.961,101.622
84.0,0.911354735152488,405.958656,125.961,101.622
84.5,1.7551351351351352,405.958656,125.961,101.622
85.0,1.2130049751243783,405.97504,126.359,101.904
85.5,1.7542397425583265,405.97504,126.359,101.904
86.0,1.0037460840890353,405.97504,126.359,101.904
86.5,1.11585257985258,405.97504,126.445,102.048
87.0,1.6302674323215753,405.979136,126.792,102.186
87.5,1.4103896103896103,405.979136,126.792,102.186
88.0,1.779224322103533,406.110208,127.223,102.468
88.5,1.0455382087099425,405.983232,127.223,102.468
89.0,0.9921552436003305,405.991424,127.567,102.606
89.5,2.0426904955320877,405.999616,127.974,102.888
90.0,0.9932722812755519,405.999616,127.974,102.888
90.5,1.6125169628432956,406.024192,128.312,103.026
91.0,1.0651297959183674,406.073344,128.706,103.308
91.5,2.1847735537190083,406.081536,129.341,103.584
92.0,2.7262866449511405,406.224896,129.644,103.722
92.5,1.0348881685575364,406.224896,130.354,104.142
93.0,1.8245454545454547,406.09792,131.015,104.418
93.5,1.4889818181818184,406.09792,131.636,104.694
94.0,2.731980629539952,406.110208,132.4,105.114
94.5,2.735812807881773,406.114304,133.346,105.528
95.0,1.7527323026851098,406.114304,134.346,105.942
95.5,2.4617297297297296,406.249472,135.422,106.5
96.0,2.616763458401305,406.134784,137.134,107.19
96.5,2.4871275060144344,406.147072,138.425,107.742
97.0,3.634888708367181,406.294528,140.487,108.714
97.5,2.3864765045342127,406.163456,142.368,109.542
98.0,3.5439513381995136,406.216704,144.694,110.508
98.5,2.2990530612244897,406.228992,147.033,111.618
99.0,5.487296385542169,406.368256,150.012,112.86
99.5,4.5856269515201316,406.310912,153.504,114.384
100.0,3.880701234567901,406.368256,157.463,116.04
100.5,6.361615571776156,406.4256,161.365,117.696
101.0,7.230083265306122,406.581248,166.377,119.91
101.5,11.047636363636363,406.859776,171.617,122.118
102.0,4.9865651105651105,406.85568,177.659,124.602
102.5,6.562188679245283,406.847488,184.199,127.506
103.0,6.62057281553398,406.85568,191.835,130.68
103.5,5.510135510204082,407.035904,200.093,134.13
104.0,11.897853181076673,407.273472,209.745,138.276
104.5,11.452402877697843,407.334912,220.335,142.692
105.0,1.8850549450549452,407.3472,225.578,144.9
105.5,1.1310193548387097,407.3472,225.664,145.044
106.0,0.8935626535626537,407.3472,225.664,145.044
106.5,1.904982630272953,407.474176,225.664,145.044
107.0,1.1397213771016814,407.343104,225.75,145.188
107.5,1.253059405940594,407.343104,225.75,145.188
108.0,1.1462481751824818,407.343104,225.75,145.188
108.5,1.2681619834710744,407.474176,225.836,145.332
109.0,1.3863500410846343,407.343104,225.836,145.332
109.5,1.041546357615894,407.343104,225.836,145.332
110.0,72.27272638436482,411.79136,399.539,236.28
110.5,87.41953208773354,422.232064,613.153,348.75
111.0,1.2765969672785316,413.782016,613.285,348.816
111.5,0.9733473344103392,413.782016,613.371,348.96
112.0,0.6562216867469879,413.75744,613.371,348.96
112.5,1.326494693877551,413.765632,613.371,348.96
113.0,0.9287841845140032,413.765632,613.457,349.104
113.5,2.2106962962962964,413.773824,613.457,349.104
114.0,1.018729641693811,413.782016,613.457,349.104
114.5,0.6485898468976632,413.782016,613.543,349.248
115.0,1.238079739625712,413.782016,613.543,349.248
115.5,0.9364087591240875,413.782016,613.543,349.248
116.0,1.5066831683168318,413.917184,613.629,349.392
116.5,0.8388673718470301,413.790208,613.629,349.392
117.0,0.8037096774193548,413.790208,613.629,349.392
117.5,1.683216494845361,413.7984,613.715,349.536
118.0,0.7024413904607922,413.7984,613.715,349.536
118.5,1.7317457212713938,413.929472,613.715,349.536
119.0,0.9079227053140095,413.7984,613.801,349.68
119.5,1.8151140495867768,413.814784,613.801,349.68
120.0,0.7769927942353883,413.814784,613.887,349.824
120.5,0.6100310204081631,413.814784,613.887,349.824
121.0,1.4632633279483038,413.814784,613.887,349.824
121.5,0.9859753086419754,413.814784,613.973,349.968
122.0,1.0280955518945634,413.814784,613.973,349.968
122.5,0.3430927152317881,413.814784,613.973,349.968
123.0,0.6246851549755302,413.814784,614.059,350.112
123.5,1.5127384615384614,413.83936,614.059,350.112
124.0,0.3847023907666941,413.83936,614.059,350.112
124.5,0.8641482701812192,413.83936,614.145,350.256
125.0,0.8251129296235679,413.83936,614.145,350.256
125.5,0.6719232613908873,413.83936,614.145,350.256
126.0,1.464819512195122,413.908992,614.853,351.33
126.5,0.9075196078431373,413.908992,614.853,351.33
127.0,2.054049481245012,413.92128,614.937,351.414
127.5,1.4518239608801955,413.94176,615.023,351.558
128.0,1.1959380097879282,413.94176,615.023,351.558
128.5,1.228923572003218,414.076928,615.023,351.558
129.0,0.6946435643564357,414.076928,615.109,351.702
129.5,1.3665588470776622,413.96224,615.109,351.702
130.0,0.9415263157894738,413.96224,615.109,351.702
130.5,1.3261188118811882,413.96224,615.195,351.846
131.0,0.9264567699836868,413.98272,615.195,351.846
131.5,0.7286672064777329,413.98272,615.195,351.846
132.0,1.4121756097560976,414.113792,615.281,351.99
132.5,0.9158353510895884,413.98272,615.281,351.99
133.0,1.3999934047815334,413.98272,615.281,351.99
133.5,0.8246141078838174,413.978624,615.541,352.2
134.0,0.8408501628664495,413.978624,615.541,352.2
134.5,1.3539788445890968,413.98272,615.541,352.2
135.0,0.954828947368421,413.98272,615.711,352.428
135.5,1.633798045602606,413.98272,615.711,352.428
136.0,0.7884897288414132,413.98272,615.711,352.428
136.5,0.9124462409054164,413.98272,615.797,352.572
137.0,1.262162962962963,413.98272,615.797,352.572
137.5,0.8432512315270937,413.98272,615.797,352.572
138.0,1.9370098039215686,414.113792,615.953,352.716
138.5,0.8393668590272052,413.986816,615.953,352.716
139.0,1.3398439024390243,413.986816,616.039,352.86
139.5,1.3124057971014493,413.990912,616.039,352.86
140.0,0.6895199999999999,413.990912,616.039,352.86
140.5,1.4568290322580646,413.995008,616.125,353.004
141.0,0.9312860635696822,413.995008,616.125,353.004
141.5,1.8251437962202135,413.995008,616.125,353.004
142.0,0.8548502415458937,413.995008,616.211,353.148
142.5,0.7293516572352465,413.995008,616.211,353.148
143.0,1.7672326530612246,414.12608,616.211,353.148
143.5,0.9487012345679011,413.995008,616.297,353.292
144.0,1.544058394160584,413.995008,616.297,353.292
144.5,0.8796244897959182,413.995008,616.297,353.292
145.0,0.8169623095429029,413.995008,616.383,353.436
145.5,1.1698916256157634,413.995008,616.383,353.436
146.0,0.7935802469135802,413.995008,616.383,353.436
146.5,1.0279934372436423,413.995008,616.469,353.58
147.0,0.8068431372549019,414.0032,616.469,353.58
147.5,1.1781425061425062,414.0032,616.469,353.58
148.0,0.9283011456628478,414.0032,616.555,353.724
148.5,0.6092835820895522,414.0032,616.555,353.724
